Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Garage Qual,Garage Cond,total_bath,total_outdoor_sf,house_age,remod_age,garage_age,qual_cond_interaction,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_Other,MS Zoning_RL,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,price_tier,SalePrice
95.0,13618,8,5,198.0,4,3,5,4,3,1728.0,5,1,1960,3,4,2,3,3.0,3,3,3.0,210,5,4,5.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,320000
78.0,9360,6,7,203.0,3,3,3,3,3,976.0,3,1,976,2,4,1,2,2.0,3,3,2.0,94,42,6,42.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,157500
38.0,15240,5,8,0.0,4,4,4,3,1,1026.0,5,1,1026,3,3,0,1,1.0,3,3,2.5,401,33,6,33.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,150000
90.0,5400,5,7,0.0,3,4,3,3,1,833.0,5,1,833,2,4,0,1,1.0,3,3,1.0,0,56,10,55.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,117000
78.0,17503,6,5,0.0,3,3,3,3,1,912.0,3,1,1458,3,3,1,1,1.0,3,3,1.5,192,62,60,62.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,97500
70.0,9926,7,5,210.0,4,3,4,3,2,1614.0,5,1,1614,3,4,0,2,3.0,3,3,3.0,138,5,4,5.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,245700
50.0,6000,5,7,0.0,3,3,3,3,1,616.0,4,1,616,2,3,0,1,1.0,3,3,1.0,129,89,60,89.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,89000
85.0,10625,6,5,353.0,4,3,4,3,3,1158.0,5,1,2443,4,4,1,2,3.0,3,3,2.5,320,6,6,6.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,265000
68.0,7922,5,7,0.0,3,4,3,3,1,1057.0,3,1,1057,3,4,0,1,1.0,3,3,2.0,52,57,3,57.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,109000
79.0,10646,7,5,513.0,3,3,3,3,1,858.0,5,1,1789,3,3,1,3,2.0,3,3,3.5,0,9,9,9.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,223000
90.0,12878,7,5,418.0,4,3,4,3,1,1760.0,5,1,1760,3,4,1,3,2.0,3,3,3.0,355,7,6,7.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,269500
85.0,14541,8,7,0.0,4,4,4,4,1,1338.0,5,1,2520,5,4,1,2,3.0,3,3,3.5,264,17,17,17.0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,310000
65.0,8850,7,6,0.0,3,3,3,3,1,815.0,5,1,1690,3,3,1,1,1.0,3,3,1.0,330,94,60,94.0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,144000
24.0,2544,7,5,0.0,4,3,4,3,1,600.0,5,1,1223,2,4,0,2,2.0,3,3,2.5,166,5,5,5.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Alto,147400
72.0,10463,8,5,0.0,4,3,4,3,1,893.0,5,1,1801,3,4,1,3,3.0,3,3,2.5,116,5,5,5.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,239900
70.0,15957,6,6,0.0,3,3,4,3,4,1244.0,3,1,1356,3,3,1,3,2.0,3,3,4.0,1424,33,33,33.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,188000
75.0,10650,5,6,0.0,3,3,3,4,3,894.0,3,1,894,3,3,0,1,1.0,3,3,2.0,365,34,34,34.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,128200
75.0,8512,5,5,0.0,3,3,3,2,1,1556.0,3,1,1556,4,3,0,0,0.0,0,0,2.0,0,50,50,50.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Médio,119000
96.0,11631,8,5,236.0,4,3,4,3,3,1052.0,5,1,2373,4,4,1,3,3.0,3,3,2.5,166,6,5,6.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,258000
80.0,10800,6,5,203.0,3,3,3,3,1,1052.0,3,1,1052,3,3,0,3,1.0,3,3,2.0,133,47,47,47.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,127000
70.0,10570,8,8,0.0,4,3,4,4,1,853.0,3,1,2727,3,4,2,1,2.0,3,3,2.5,74,78,16,78.0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,315000
80.0,9554,8,5,125.0,4,3,4,3,1,777.0,5,1,1911,3,4,1,2,2.0,3,3,2.5,263,17,16,17.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,215000
21.0,1900,4,4,0.0,3,3,3,3,1,546.0,5,1,1092,3,3,0,0,0.0,0,0,1.5,0,40,40,40.0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,88250
60.0,9600,6,8,0.0,3,3,3,3,1,780.0,5,1,1416,3,4,0,1,2.0,3,3,1.5,24,110,6,54.0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,156500
74.0,11002,8,5,0.0,4,3,4,3,1,1389.0,5,1,2582,4,4,1,3,3.0,3,3,3.5,346,12,11,12.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,322500
78.0,15600,5,7,0.0,3,3,3,3,1,1067.0,2,0,1523,3,2,1,1,1.0,3,3,3.0,81,61,5,61.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Médio,158000
37.0,3316,8,5,0.0,4,3,4,3,1,1247.0,5,1,1247,1,4,1,3,2.0,3,3,2.5,84,5,5,5.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,197000
79.0,11170,7,5,0.0,3,3,4,3,1,1216.0,5,1,2514,4,3,0,3,2.0,3,3,2.5,0,20,19,20.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Alto,250000
65.0,9750,6,8,0.0,3,3,4,3,1,1054.0,4,1,1054,3,3,0,1,2.0,3,3,2.5,180,41,41,41.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,151000
70.0,8749,7,5,0.0,4,3,4,3,1,840.0,5,1,1725,3,4,0,2,2.0,3,3,2.5,48,8,8,8.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,198500
59.0,4282,7,5,0.0,4,3,4,3,2,1391.0,5,1,1391,2,4,0,2,2.0,3,3,2.0,314,6,6,6.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,196000
94.0,9400,6,5,0.0,3,3,3,3,3,912.0,3,1,1824,4,3,0,0,0.0,0,0,3.0,128,39,39,39.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Médio,139000
72.0,8246,5,8,0.0,3,4,3,3,2,1060.0,5,1,1060,3,4,1,1,1.0,3,3,2.0,496,42,9,42.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,154000
73.0,7100,5,7,0.0,3,3,3,3,1,816.0,3,1,816,2,3,0,1,1.0,3,3,2.0,0,53,53,53.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,129900
70.0,5684,6,8,0.0,3,3,3,3,1,813.0,5,1,813,2,4,0,1,1.0,2,2,1.0,113,80,5,78.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,110000
87.0,13050,5,6,0.0,3,3,4,3,3,1000.0,5,1,1000,1,3,2,1,2.0,3,3,2.0,386,47,47,17.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,164000
82.0,14235,6,8,0.0,3,3,2,4,1,676.0,3,1,1445,3,3,0,1,2.0,3,3,2.0,59,110,17,53.0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Médio,138500
70.0,13265,8,5,148.0,4,3,4,3,1,1568.0,5,1,1689,3,4,2,2,3.0,3,3,3.0,209,8,8,8.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,271000
80.0,9605,7,6,0.0,4,3,4,3,1,1218.0,5,1,1218,3,4,0,2,2.0,3,3,1.5,178,3,3,3.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Médio,159000
68.0,9571,5,6,0.0,3,3,3,3,3,1509.0,3,1,1509,3,4,1,1,1.0,3,3,2.0,158,54,54,54.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,159900
45.0,6264,8,5,0.0,4,3,5,3,2,1664.0,5,1,1682,1,4,1,3,2.0,3,3,2.5,0,13,13,13.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,247900
100.0,11824,8,5,298.0,4,3,4,3,3,1685.0,5,1,1685,2,4,1,3,3.0,3,3,2.0,175,4,4,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,253000
100.0,9500,6,6,272.0,3,3,3,3,1,816.0,3,1,1977,4,3,1,2,2.0,3,3,2.0,52,46,32,46.0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Médio,165000
37.0,3435,7,5,0.0,4,3,4,3,1,1235.0,5,1,1245,1,4,0,2,2.0,3,3,2.0,100,6,5,6.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,178000
51.5,7010,5,5,0.0,3,3,3,3,1,1024.0,3,1,1738,3,3,1,1,1.0,3,3,2.0,30,75,60,60.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,153000
72.0,12285,7,6,128.0,3,3,3,3,1,1329.0,4,1,1329,3,3,2,1,2.0,3,3,1.5,203,50,50,50.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,176000
69.0,9588,8,5,270.0,4,3,5,3,1,1482.0,5,1,2574,3,5,1,3,3.0,3,3,2.5,148,3,3,3.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Alto,276000
50.0,9350,4,6,0.0,3,3,3,2,1,756.0,5,1,1531,3,3,1,1,1.0,2,3,1.0,0,63,31,63.0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,127000
70.0,8749,7,5,0.0,4,3,4,3,1,979.0,5,1,1932,3,4,1,2,2.0,3,3,3.5,120,7,7,7.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,213000
80.0,9938,7,5,246.0,4,3,4,3,1,1050.0,5,1,1949,3,4,1,3,2.0,3,3,3.5,246,17,16,17.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,236000
72.0,12735,4,5,0.0,3,3,3,3,1,864.0,3,1,864,3,3,0,1,2.0,3,3,1.0,216,38,38,30.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,111250
68.0,9571,5,5,0.0,3,3,3,3,1,1073.0,3,1,1073,2,3,0,1,1.0,3,3,2.0,0,54,54,54.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,121500
65.0,12438,6,5,68.0,4,3,4,3,1,781.0,5,1,1499,3,4,1,2,2.0,3,3,2.5,504,15,15,15.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,187000
78.0,10530,6,5,90.0,3,3,4,3,4,975.0,3,1,1004,2,3,0,1,2.0,3,3,2.0,0,33,33,33.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,135000
74.0,6882,4,3,128.0,3,3,0,0,0,0.0,3,0,1152,2,2,0,0,0.0,0,0,2.0,0,55,55,55.0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Baixo,61500
50.0,13128,8,5,216.0,4,3,4,3,1,1074.0,5,1,2064,4,4,1,3,2.0,3,3,2.5,119,5,5,5.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,250000
71.0,9204,5,5,0.0,3,3,3,3,1,1144.0,3,1,1144,3,3,0,1,1.0,3,3,2.5,88,47,47,48.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,124000
67.0,14948,9,5,268.0,5,3,5,3,3,1452.0,5,1,2713,3,5,1,3,3.0,3,3,3.5,192,2,2,2.0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,446261
63.0,7875,7,5,0.0,4,3,4,3,1,691.0,4,1,1553,3,4,0,3,2.0,3,3,2.5,44,14,14,14.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,178750
68.0,9272,7,5,0.0,4,3,4,3,1,842.0,5,1,1749,3,4,0,2,2.0,3,3,2.5,225,11,11,11.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,196000
21.0,1890,4,6,0.0,3,3,3,3,1,546.0,3,1,1092,3,3,0,1,1.0,3,3,1.5,64,38,38,38.0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,85500
60.0,7200,5,8,279.0,3,3,3,3,1,808.0,5,1,1072,2,3,2,1,2.0,3,3,1.0,0,70,60,70.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Baixo,130000
81.0,9672,6,5,0.0,3,3,4,3,1,1040.0,3,1,1097,3,3,0,1,2.0,3,3,2.0,0,26,25,24.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,152000
75.0,7500,8,5,238.0,4,3,4,3,1,1372.0,5,1,1448,2,4,1,2,2.0,3,3,2.0,140,4,3,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,238500
35.0,3675,6,5,82.0,3,3,4,3,4,547.0,4,1,1072,2,3,0,3,2.0,3,3,2.0,44,5,4,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Baixo,142500
79.0,10637,8,5,336.0,4,3,5,3,4,1705.0,5,1,1718,3,4,1,2,3.0,3,3,3.0,252,3,2,3.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,297000
21.0,1533,5,7,0.0,3,3,4,3,3,630.0,5,1,630,1,5,0,0,0.0,0,0,2.0,0,40,40,40.0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,92000
79.0,50102,6,5,0.0,3,3,4,3,4,1632.0,3,1,1650,2,3,2,1,2.0,3,3,2.0,0,52,52,52.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,250764
80.0,15387,7,7,0.0,3,3,3,3,1,1620.0,5,1,1620,4,4,1,1,2.0,3,3,2.0,254,43,43,43.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,215000
85.0,10667,6,6,302.0,3,3,3,3,1,1587.0,3,1,1587,3,3,1,1,2.0,3,3,2.0,44,39,39,39.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,167300
70.0,8750,7,5,0.0,4,3,4,3,1,880.0,5,1,1716,2,4,1,2,2.0,3,3,2.5,120,14,14,14.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,191000
66.0,14171,7,5,0.0,4,3,4,3,1,812.0,5,1,2200,4,4,1,2,2.0,3,3,2.5,266,17,16,17.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,225000
64.0,8574,6,8,0.0,4,3,3,3,1,816.0,5,1,1232,3,4,1,1,2.0,3,3,1.0,180,94,10,94.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,147500
50.0,6000,5,7,0.0,3,5,3,3,1,768.0,3,1,1328,3,3,0,1,1.0,3,3,1.5,12,60,40,60.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,129500
62.0,7500,7,5,0.0,4,3,4,3,1,1221.0,5,1,1221,2,4,0,2,2.0,3,3,3.0,113,6,5,6.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,185000
64.0,7018,5,5,0.0,3,3,0,0,0,0.0,3,1,2228,6,3,0,1,2.0,3,3,2.0,73,31,31,31.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Médio,147983
65.0,8769,7,5,0.0,4,3,4,3,3,1169.0,5,1,1190,2,4,0,2,2.0,3,3,3.0,141,5,5,5.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,173500
88.0,12665,8,5,245.0,4,3,4,4,4,1094.0,5,1,2482,4,4,1,3,3.0,3,3,2.5,183,5,4,5.0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Alto,281213
60.0,3600,6,7,0.0,3,3,3,3,1,624.0,5,1,1288,3,5,1,1,1.0,3,3,2.0,103,93,3,93.0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Baixo,119000
70.0,15295,7,5,254.0,4,3,4,3,2,860.0,5,1,1992,3,4,2,2,2.0,3,3,3.5,257,14,8,14.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,211000
73.0,8760,6,7,0.0,3,3,3,3,1,936.0,3,1,936,2,4,0,2,1.0,3,3,2.0,0,53,11,53.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,141000
60.0,6876,6,6,0.0,3,3,3,3,1,1272.0,3,1,1969,4,3,1,1,2.0,3,3,2.0,34,72,52,72.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,141000
21.0,1890,4,7,0.0,3,4,4,3,3,630.0,4,1,630,1,3,0,0,0.0,0,0,2.0,88,38,38,38.0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,81000
53.0,3982,8,5,0.0,4,3,4,4,3,1520.0,5,1,1567,1,5,1,3,3.0,3,3,3.0,312,4,4,4.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,264561
45.0,8982,5,5,0.0,3,3,4,3,3,1040.0,3,1,1040,3,3,0,1,2.0,3,3,1.5,0,33,33,33.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Alto,134900
64.0,7406,7,5,84.0,4,3,4,3,3,1199.0,5,1,1220,2,4,0,2,2.0,3,3,3.0,159,4,4,4.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,194000
63.0,8010,7,5,0.0,4,3,4,3,1,840.0,5,1,1720,3,4,1,3,2.0,3,3,2.5,186,8,7,8.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,188000
