Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Garage Qual,Garage Cond,total_bath,total_outdoor_sf,house_age,remod_age,garage_age,qual_cond_interaction,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_Other,MS Zoning_RL,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,price_tier,SalePrice
74.0,8834,9,5,216.0,4,3,5,3,1,1462.0,5,1,2224,4,5,1,3,3.0,3,3,3.5,184,6,5,6.0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,350000
80.0,12205,6,8,157.0,3,3,3,2,4,832.0,4,1,2087,5,4,0,3,2.0,3,3,2.5,301,44,3,44.0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Alto,187500
78.0,10530,7,6,194.0,4,3,4,3,1,1148.0,5,1,2075,3,4,1,1,2.0,3,3,3.5,321,17,17,17.0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,255000
66.0,12800,7,5,145.0,4,3,4,3,4,1518.0,4,1,1644,2,4,1,3,2.0,3,3,3.5,80,21,21,21.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,275000
84.0,10164,5,5,0.0,3,3,3,2,3,992.0,2,1,1465,3,3,2,1,1.0,3,3,2.0,126,71,60,71.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,131000
61.0,7943,4,5,192.0,3,2,3,3,2,1029.0,4,1,1029,3,3,0,1,1.0,3,3,2.0,103,49,49,49.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,118500
70.0,7000,5,7,0.0,3,3,4,3,4,1117.0,3,1,1347,3,3,0,0,0.0,0,0,2.0,233,100,19,100.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,107500
80.0,9130,6,8,252.0,3,3,3,3,1,800.0,4,1,1632,4,4,0,1,2.0,3,3,2.0,40,44,10,44.0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,173000
35.0,3675,6,5,80.0,3,3,4,3,4,547.0,5,1,1072,2,3,0,2,2.0,3,3,2.0,28,5,5,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Baixo,148000
76.0,10612,8,5,248.0,4,3,4,3,2,1524.0,4,1,1534,3,4,1,3,2.0,3,3,2.0,214,4,4,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,215000
72.0,9819,5,5,31.0,3,4,3,3,1,882.0,3,1,900,3,3,0,1,1.0,3,3,1.0,0,43,43,40.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,122000
124.0,11512,6,7,84.0,3,3,3,3,3,1019.0,4,1,1357,2,5,1,2,1.0,3,3,2.0,0,51,4,51.0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Baixo,177000
63.0,11435,8,7,0.0,3,3,4,3,1,792.0,2,1,1517,3,4,2,1,2.0,3,3,1.0,0,81,60,79.0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Médio,230000
70.0,4426,6,5,147.0,4,3,4,3,3,848.0,5,1,848,1,4,1,2,2.0,3,3,2.0,149,6,6,6.0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,149300
88.0,15400,5,5,0.0,3,3,3,4,1,552.0,3,1,1774,4,3,1,1,1.0,3,3,2.0,330,49,49,49.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,165000
70.0,10512,6,6,0.0,3,3,3,3,1,988.0,5,1,1626,3,4,0,1,1.0,3,3,1.5,366,56,56,56.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,154000
66.0,7920,5,5,32.0,3,3,3,3,1,914.0,5,1,914,3,5,0,2,1.0,3,4,1.0,120,40,8,40.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,133000
67.0,13300,7,5,0.0,4,3,4,3,1,384.0,5,1,1374,3,4,1,3,2.0,3,3,3.5,100,6,6,6.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Médio,184500
91.0,11024,7,5,118.0,4,3,4,3,3,1400.0,5,1,1400,3,4,0,2,2.0,3,3,2.0,199,5,4,5.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,186800
80.0,4800,5,5,0.0,3,3,3,2,1,680.0,2,0,1360,2,3,0,1,1.0,2,3,1.0,242,100,7,100.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Baixo,111000
61.0,9758,5,5,0.0,3,3,3,3,1,950.0,3,1,950,3,3,0,1,1.0,3,3,1.0,0,39,39,29.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,119500
77.0,9786,6,7,0.0,3,3,3,3,1,912.0,3,1,1734,3,4,1,2,2.0,3,3,1.5,0,48,29,48.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,159000
60.0,7200,7,7,0.0,3,3,2,3,1,596.0,5,1,1762,4,4,0,1,2.0,3,3,2.5,257,90,60,21.0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,157000
59.0,17169,10,5,970.0,5,3,5,3,3,2320.0,5,1,2290,2,5,1,3,3.0,3,3,4.5,222,3,3,3.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,500067
60.0,11556,5,6,52.0,3,3,3,3,1,720.0,5,1,882,2,4,0,1,1.0,3,3,2.0,0,58,58,58.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Médio,116000
80.0,18837,6,5,0.0,3,3,4,3,2,1224.0,3,1,1891,3,3,1,2,2.0,3,3,3.5,69,32,32,32.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,212500
75.0,9525,6,5,0.0,3,3,3,3,1,1000.0,3,1,1609,5,3,0,1,1.0,2,3,1.5,0,57,57,57.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,149900
70.0,9819,6,5,0.0,3,3,3,3,4,1567.0,3,1,1567,2,4,2,2,2.0,3,3,3.0,296,33,33,33.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,196000
90.0,9900,7,5,256.0,4,3,4,3,4,1347.0,5,1,2646,4,4,1,2,3.0,3,3,3.5,544,17,17,17.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,260000
93.0,10481,8,5,0.0,4,3,4,3,3,2140.0,5,1,2140,3,4,0,3,3.0,3,3,2.5,168,4,3,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,360000
65.0,5950,8,5,0.0,4,3,4,3,4,1337.0,4,1,1337,2,4,1,2,2.0,3,3,3.0,227,21,21,21.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,188500
80.0,13355,7,6,0.0,3,3,4,4,1,825.0,3,1,1670,4,3,0,3,2.0,3,3,1.5,0,39,39,39.0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,170000
60.0,10200,5,8,0.0,3,3,3,3,1,672.0,5,1,672,2,3,0,1,1.0,3,3,1.0,168,70,13,70.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,108000
80.0,13774,7,7,283.0,3,4,4,3,1,908.0,5,1,2288,4,4,2,2,2.0,3,3,2.0,393,33,18,33.0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,230000
70.0,12886,5,6,0.0,3,3,4,3,3,520.0,5,1,1464,3,3,1,2,2.0,3,3,2.5,302,47,11,13.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,175000
88.0,11394,9,2,350.0,4,3,5,3,3,1856.0,5,1,1856,1,5,1,3,3.0,3,3,2.5,113,0,0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,394432
21.0,1869,6,6,127.0,3,3,3,3,1,483.0,3,1,987,2,3,0,1,1.0,3,3,1.5,0,40,40,23.0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,106000
70.0,10970,6,6,0.0,3,3,4,4,4,940.0,3,1,1026,3,3,0,1,2.0,3,2,2.0,34,32,32,29.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Alto,147000
43.0,7052,7,5,240.0,4,3,4,3,3,1364.0,5,1,1364,2,4,1,2,2.0,3,3,3.0,228,5,5,5.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,185850
67.0,4853,5,6,203.0,3,3,3,3,2,1107.0,2,0,1296,2,2,1,1,1.0,3,3,2.0,36,86,11,31.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,104000
72.0,9610,6,6,632.0,3,3,3,3,1,1121.0,5,1,1336,3,3,1,2,2.0,3,3,1.5,80,52,52,52.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,162000
96.0,11308,9,5,154.0,5,3,5,3,3,1104.0,5,1,2184,3,5,1,3,3.0,3,3,3.5,102,2,2,2.0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,335000
51.5,7425,7,7,0.0,3,3,3,2,1,672.0,4,1,1668,3,4,0,1,1.0,3,3,1.5,210,65,60,65.0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,108000
69.0,7599,4,6,0.0,3,3,3,3,1,845.0,3,1,845,2,3,0,1,2.0,3,3,2.0,0,28,4,23.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,129500
91.0,11643,5,5,368.0,3,3,3,3,1,1248.0,3,1,2634,6,3,0,1,4.0,3,3,4.5,0,41,41,41.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Médio,200000
21.0,1680,6,5,381.0,3,3,3,3,1,525.0,3,1,1092,3,3,0,1,1.0,3,3,1.5,0,39,39,39.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,88000
99.0,5940,4,7,0.0,3,3,0,0,0,0.0,3,1,896,2,3,0,1,1.0,3,3,1.0,0,64,60,64.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,79000
60.0,7200,5,4,0.0,3,3,3,3,1,1022.0,3,0,1022,2,3,0,1,1.0,3,3,2.0,256,100,4,54.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,85000
72.0,9360,6,7,0.0,3,3,4,3,3,957.0,3,1,1287,2,3,2,2,2.0,3,3,2.5,341,33,33,33.0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,173000
50.0,9060,5,6,0.0,3,3,4,3,1,859.0,5,1,1828,3,4,0,0,0.0,0,0,2.0,386,87,11,87.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,150909
60.0,6048,5,7,0.0,3,4,3,3,2,856.0,4,1,1680,2,3,1,1,2.0,3,2,3.0,200,100,60,100.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,114900
87.0,11029,6,8,0.0,5,3,4,3,1,1184.0,5,1,1414,3,3,1,1,2.0,3,3,2.0,51,52,8,20.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,176500
34.0,3604,7,5,0.0,4,3,4,3,1,689.0,5,1,1392,2,4,0,1,2.0,3,3,2.0,102,3,3,3.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Alto,146000
72.0,10820,5,7,153.0,3,3,4,3,3,782.0,5,1,810,2,3,0,1,2.0,3,3,2.0,0,39,38,37.0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,130000
80.0,9200,6,5,98.0,3,3,3,3,4,1042.0,3,1,1042,3,3,0,2,2.0,3,3,2.0,192,45,45,45.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,161000
21.0,1974,4,5,0.0,3,3,3,3,1,546.0,3,1,1092,3,3,0,2,1.0,3,3,1.5,216,37,37,37.0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,83500
80.0,10000,5,6,0.0,3,3,3,3,1,864.0,5,1,1144,3,3,1,2,1.0,3,3,2.0,165,49,27,49.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,131400
72.0,9981,5,5,340.0,3,3,3,3,2,1073.0,4,1,1073,3,3,0,2,1.0,3,3,1.0,90,43,43,43.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Baixo,120000
68.0,7820,9,5,362.0,5,3,5,3,1,1869.0,5,1,1869,2,5,1,2,2.0,3,3,2.0,264,3,3,3.0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,318061
62.0,7415,6,5,0.0,3,3,3,3,1,839.0,5,1,1593,3,3,1,3,2.0,3,3,3.5,175,6,6,6.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Médio,193000
93.0,15306,8,5,100.0,4,3,5,3,4,1732.0,5,1,1776,3,4,1,3,3.0,3,3,3.0,0,4,3,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Alto,283463
74.0,13008,6,5,0.0,3,3,2,2,1,882.0,3,1,882,2,3,0,1,1.0,3,3,1.0,0,54,54,54.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,124500
80.0,11584,7,6,96.0,3,3,3,3,1,539.0,3,1,1725,3,3,1,2,2.0,3,3,2.5,304,31,31,31.0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,197000
80.0,10032,6,5,432.0,3,3,3,3,1,1244.0,5,1,1580,3,3,2,1,2.0,3,3,2.5,28,51,51,54.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Médio,159500
70.0,32463,4,4,149.0,3,4,3,3,3,1249.0,5,1,1622,3,3,1,3,4.0,3,3,2.0,439,49,35,35.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Médio,168000
81.0,10530,6,6,248.0,3,3,3,2,1,675.0,3,1,1875,3,4,1,2,2.0,3,3,3.0,76,35,10,35.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,184500
91.0,10010,7,5,320.0,4,3,4,3,3,1080.0,5,1,2197,4,4,1,3,3.0,3,3,3.5,484,17,16,17.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,287500
79.0,12420,7,5,0.0,4,3,4,3,1,944.0,5,1,1840,3,4,0,2,2.0,3,3,3.5,45,9,9,9.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,230000
75.0,9157,7,5,0.0,4,3,4,3,1,912.0,5,1,2014,3,4,0,3,2.0,3,3,2.5,238,7,7,7.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,170000
62.0,12677,8,5,472.0,5,3,5,3,4,1518.0,5,1,1518,1,5,1,2,2.0,3,3,1.5,325,7,6,7.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,274000
48.0,5911,9,5,278.0,5,3,5,3,1,1560.0,5,1,1565,2,5,1,2,2.0,3,3,3.0,252,5,5,5.0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,282500
85.0,10200,5,7,104.0,3,3,3,3,1,1086.0,4,1,1086,3,3,0,1,2.0,3,3,2.0,0,56,7,21.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,144900
60.0,10800,3,5,0.0,3,3,3,3,1,630.0,3,1,725,1,3,0,1,1.0,3,3,1.5,30,120,12,51.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Baixo,78500
60.0,7200,7,9,0.0,4,4,3,3,1,560.0,5,1,1690,4,4,0,1,2.0,3,3,2.0,112,100,2,2.0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Baixo,156500
39.0,5070,8,5,0.0,4,3,4,3,2,1280.0,5,1,1280,2,4,0,2,2.0,3,3,2.0,82,18,18,18.0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,180000
44.0,4224,5,5,0.0,3,3,4,3,1,1142.0,3,1,1142,3,3,1,3,2.0,3,3,2.5,626,34,34,34.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Baixo,134000
49.0,20896,8,5,0.0,4,3,5,3,2,2077.0,5,1,2097,1,5,1,3,3.0,3,3,2.5,459,5,4,5.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,423000
60.0,7200,5,7,294.0,3,4,3,3,1,788.0,3,1,804,2,4,2,1,1.0,3,3,2.0,154,70,18,70.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Baixo,119000
70.0,13300,5,5,0.0,3,3,3,3,1,1015.0,4,1,1384,2,3,0,1,2.0,3,3,2.0,75,54,9,9.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,159000
79.0,11526,6,7,0.0,3,3,5,3,1,588.0,2,1,2555,3,3,1,3,2.0,3,3,2.0,431,88,16,17.0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Médio,191000
64.0,6762,7,5,0.0,4,3,4,4,3,1286.0,5,1,1294,2,4,1,2,2.0,3,3,2.0,223,4,4,4.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Alto,193879
80.0,9900,7,5,342.0,3,3,3,3,1,832.0,4,1,1978,4,3,1,2,2.0,3,3,2.5,43,42,42,42.0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,176000
72.0,12537,5,6,0.0,3,3,3,3,1,1078.0,5,1,1078,3,3,1,3,2.0,3,3,2.5,0,39,2,39.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,149900
66.0,11200,6,5,85.0,4,3,4,3,1,1298.0,3,1,1298,3,4,1,1,2.0,3,3,3.0,191,25,25,25.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Médio,180000
50.0,6000,5,7,0.0,3,3,3,3,3,960.0,3,1,960,3,3,0,1,2.0,3,3,2.0,0,55,55,34.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Baixo,135500
50.0,35133,5,4,226.0,3,3,3,3,4,1572.0,4,1,1572,3,3,2,2,3.0,3,3,2.5,263,47,47,47.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Alto,186700
75.0,8250,5,6,0.0,3,4,3,3,1,957.0,2,0,1991,4,3,0,0,0.0,0,0,2.0,133,115,4,115.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Baixo,119600
